,id,time (delta),RSSI (dBm)
23398,45056,34:,-66
23405,7170,107:,-55
23406,45056,34:,-66
23407,45056,34:,-66
23414,7170,107:,-55
23415,45056,34:,-66
23416,45056,34:,-66
23423,7170,107:,-55
23424,45056,35:,-66
23425,45056,35:,-66
23432,7170,107:,-55
23433,45056,35:,-66
23434,45056,35:,-66
23441,7170,107:,-55
23442,45056,35:,-66
23443,45056,35:,-66
23450,7170,107:,-55
23451,45056,35:,-66
23452,45056,35:,-66
23459,7170,107:,-55
23460,45056,35:,-66
23461,45056,35:,-66
23468,7170,107:,-55
23469,45056,35:,-66
23470,45056,35:,-66
23477,7170,107:,-55
23478,45056,35:,-66
23479,45056,35:,-66
23486,7170,107:,-55
23487,45056,35:,-66
23488,45056,35:,-66
23495,7170,108:,-55
23496,45056,35:,-66
23497,45056,35:,-66
23504,7170,108:,-55
23505,45056,35:,-66
23506,45056,35:,-66
23513,7170,108:,-55
23514,45056,36:,-66
23515,45056,36:,-66
23522,7170,108:,-55
23523,45056,36:,-66
23524,45056,36:,-66
23531,7170,108:,-55
23532,45056,36:,-66
23533,45056,36:,-66
23540,7170,108:,-55
23541,45056,36:,-66
23542,45056,36:,-66
23549,7170,108:,-55
23550,45056,36:,-66
23551,45056,36:,-66
23558,7170,108:,-55
23559,45056,36:,-66
23560,45056,36:,-66
23567,7170,108:,-55
23568,45056,36:,-66
23569,45056,36:,-66
23576,7170,108:,-55
23577,45056,36:,-66
23578,45056,36:,-66
23585,7170,109:,-55
23586,45056,36:,-66
23587,45056,36:,-66
23594,7170,109:,-55
23595,45056,36:,-66
23596,45056,36:,-66
23603,7170,109:,-55
23604,45056,37:,-66
23605,45056,37:,-66
23612,7170,109:,-55
23613,45056,37:,-66
23614,45056,37:,-66
23621,7170,109:,-55
23622,45056,37:,-66
23623,45056,37:,-66
23630,7170,109:,-55
23631,45056,37:,-66
23632,45056,37:,-66
23639,7170,109:,-55
23640,45056,37:,-66
23641,45056,37:,-66
23648,7170,109:,-55
23649,45056,37:,-66
23650,45056,37:,-66
23657,7170,109:,-55
23658,45056,37:,-66
23659,45056,37:,-66
23666,7170,109:,-55
23667,45056,37:,-66
23668,45056,37:,-66
23675,7170,110:,-55
23676,45056,37:,-66
23677,45056,37:,-66
23684,7170,110:,-55
23685,45056,37:,-66
23686,45056,37:,-66
23693,7170,110:,-55
23694,45056,38:,-66
23695,45056,38:,-66
23702,7170,110:,-55
23703,45056,38:,-66
23704,45056,38:,-66
23711,7170,110:,-55
23712,45056,38:,-66
23713,45056,38:,-66
23720,7170,110:,-55
23721,45056,38:,-66
23722,45056,38:,-66
23729,7170,110:,-55
23730,45056,38:,-66
23731,45056,38:,-66
23738,7170,110:,-55
23739,45056,38:,-66
23740,45056,38:,-66
23747,7170,110:,-55
23748,45056,38:,-66
23749,45056,38:,-66
23756,7170,110:,-55
23757,45056,38:,-66
23758,45056,38:,-66
23765,7170,111:,-55
23766,45056,38:,-66
23767,45056,38:,-66
23774,7170,111:,-55
23775,45056,38:,-66
23776,45056,38:,-66
23783,7170,111:,-55
23784,45056,39:,-66
23785,45056,39:,-66
23792,7170,111:,-55
23793,45056,39:,-66
23794,45056,39:,-66
23801,7170,111:,-55
23802,45056,39:,-66
23803,45056,39:,-66
23810,7170,111:,-55
23811,45056,39:,-66
23812,45056,39:,-66
23819,7170,111:,-55
23820,45056,39:,-66
23821,45056,39:,-66
23828,7170,111:,-55
23829,45056,39:,-66
23830,45056,39:,-66
23837,7170,111:,-55
23838,45056,39:,-66
23839,45056,39:,-66
23846,7170,111:,-55
23847,45056,39:,-66
23848,45056,39:,-66
23855,7170,112:,-57
23856,45056,39:,-66
23857,45056,39:,-66
23864,7170,112:,-57
23865,45056,39:,-66
23866,45056,39:,-66
23874,45056,40:,-66
23875,45056,40:,-66
23876,45056,40:,-66
23883,45056,40:,-66
23884,45056,40:,-66
23885,45056,40:,-66
23892,45056,40:,-66
23893,45056,40:,-66
23894,45056,40:,-66
23901,45056,40:,-66
23902,45056,40:,-66
23903,45056,40:,-66
23910,45056,40:,-66
23911,45056,40:,-66
23912,45056,40:,-66
23919,45056,40:,-66
23920,45056,40:,-66
23921,45056,40:,-66
23928,45056,40:,-66
23929,45056,40:,-66
23930,45056,40:,-66
23937,45056,40:,-66
23938,45056,40:,-66
23939,45056,40:,-66
23946,45056,40:,-66
23947,45056,40:,-66
23948,45056,40:,-66
23955,45056,40:,-66
23956,45056,40:,-66
23957,45056,40:,-66
23964,45056,41:,-66
23965,45056,41:,-66
23966,45056,41:,-66
23973,45056,41:,-66
23974,45056,41:,-66
23975,45056,41:,-66
23982,45056,41:,-66
23983,45056,41:,-66
23984,45056,41:,-66
23991,45056,41:,-66
23992,45056,41:,-66
23993,45056,41:,-66
24000,45056,0:,-66
24001,45056,0:,-66
24002,45056,0:,-66
24009,45056,0:,-66
24010,45056,0:,-66
24011,45056,0:,-66
24018,45056,0:,-66
24019,45056,0:,-66
24020,45056,0:,-66
24027,45056,0:,-66
24028,45056,0:,-66
24029,45056,0:,-66
24036,45056,0:,-66
24037,45056,0:,-66
24038,45056,0:,-66
24045,45056,0:,-66
24046,45056,0:,-66
24047,45056,0:,-66
24054,45056,0:,-66
24055,45056,0:,-66
24056,45056,0:,-66
24063,45056,0:,-66
24064,45056,0:,-66
24065,45056,0:,-66
24072,45056,0:,-66
24073,45056,0:,-66
24074,45056,0:,-66
24081,45056,0:,-66
24082,45056,0:,-66
24083,45056,0:,-66
24090,45056,1:,-66
24091,45056,1:,-66
24092,45056,1:,-66
24099,45056,1:,-66
24100,45056,1:,-66
24101,45056,1:,-66
24108,45056,1:,-66
24109,45056,1:,-66
24110,45056,1:,-66
24117,45056,1:,-66
24118,45056,1:,-66
24119,45056,1:,-66
24126,45056,1:,-66
24127,45056,1:,-66
24128,45056,1:,-66
24135,45056,1:,-66
24136,45056,1:,-66
24137,45056,1:,-66
24144,45056,1:,-66
24145,45056,1:,-66
24146,45056,1:,-66
24153,45056,0:,-68
24154,45056,0:,-68
24155,45056,0:,-68
24162,45056,0:,-68
24163,45056,0:,-68
24164,45056,0:,-68
24171,45056,0:,-68
24172,45056,0:,-68
24173,45056,0:,-68
24180,45056,0:,-68
24181,45056,0:,-68
24182,45056,0:,-68
24189,45056,0:,-68
24190,45056,0:,-68
24191,45056,0:,-68
24198,45056,0:,-68
24199,45056,0:,-68
24200,45056,0:,-68
24207,45056,0:,-68
24208,45056,0:,-68
24209,45056,0:,-68
24216,45056,0:,-68
24217,45056,0:,-68
24218,45056,0:,-68
24225,45056,0:,-68
24226,45056,0:,-68
24227,45056,0:,-68
24234,45056,0:,-68
24235,45056,0:,-68
24236,45056,0:,-68
24243,45056,1:,-68
24244,45056,1:,-68
24245,45056,1:,-68
24252,45056,1:,-68
24253,45056,1:,-68
24254,45056,1:,-68
24261,45056,1:,-68
24262,45056,1:,-68
24263,45056,1:,-68
24270,45056,1:,-68
24271,45056,1:,-68
24272,45056,1:,-68
24279,45056,1:,-68
24280,45056,1:,-68
24281,45056,1:,-68
24288,45056,1:,-68
24289,45056,1:,-68
24290,45056,1:,-68
24297,45056,1:,-68
24298,45056,1:,-68
24299,45056,1:,-68
24306,45056,1:,-68
24307,45056,1:,-68
24308,45056,1:,-68
24315,45056,1:,-68
24316,45056,1:,-68
24317,45056,1:,-68
24324,45056,1:,-68
24325,45056,1:,-68
24326,45056,1:,-68
24333,45056,2:,-68
24334,45056,2:,-68
24335,45056,2:,-68
24342,45056,2:,-68
24343,45056,2:,-68
24344,45056,2:,-68
24351,45056,2:,-68
24352,45056,2:,-68
24353,45056,2:,-68
24360,45056,2:,-68
24361,45056,2:,-68
24362,45056,2:,-68
24369,45056,2:,-68
24370,45056,2:,-68
24371,45056,2:,-68
24378,45056,2:,-68
24379,45056,2:,-68
24380,45056,2:,-68
24387,45056,2:,-68
24388,45056,2:,-68
24389,45056,2:,-68
24396,45056,2:,-68
24397,45056,2:,-68
24398,45056,2:,-68
24405,45056,2:,-68
24406,45056,2:,-68
24407,45056,2:,-68
24414,45056,2:,-68
24415,45056,2:,-68
24416,45056,2:,-68
24423,45056,3:,-68
24424,45056,3:,-68
24425,45056,3:,-68
24432,45056,3:,-68
24433,45056,3:,-68
24434,45056,3:,-68
24441,45056,3:,-68
24442,45056,3:,-68
24443,45056,3:,-68
24450,45056,3:,-68
24451,45056,3:,-68
24452,45056,3:,-68
24459,45056,3:,-68
24460,45056,3:,-68
24461,45056,3:,-68
24468,45056,3:,-68
24469,45056,3:,-68
24470,45056,3:,-68
24477,45056,3:,-68
24478,45056,3:,-68
24479,45056,3:,-68
24486,45056,3:,-68
24487,45056,3:,-68
24488,45056,3:,-68
24495,45056,3:,-68
24496,45056,3:,-68
24497,45056,3:,-68
24504,45056,0:,-67
24505,45056,0:,-67
24506,45056,0:,-67
24513,45056,0:,-67
24514,45056,0:,-67
24515,45056,0:,-67
24522,45056,0:,-67
24523,45056,0:,-67
24524,45056,0:,-67
24531,45056,0:,-67
24532,45056,0:,-67
24533,45056,0:,-67
24540,45056,0:,-67
24541,45056,0:,-67
24542,45056,0:,-67
24549,45056,0:,-67
24550,45056,0:,-67
24551,45056,0:,-67
24558,45056,0:,-67
24559,45056,0:,-67
24560,45056,0:,-67
24567,45056,0:,-67
24568,45056,0:,-67
24569,45056,0:,-67
24576,45056,0:,-67
24577,45056,0:,-67
24578,45056,0:,-67
24585,45056,0:,-67
24586,45056,0:,-67
24587,45056,0:,-67
24594,45056,1:,-67
24595,45056,1:,-67
24596,45056,1:,-67
24603,45056,1:,-67
24604,45056,1:,-67
24605,45056,1:,-67
24612,45056,1:,-67
24613,45056,1:,-67
24614,45056,1:,-67
24621,45056,1:,-67
24622,45056,1:,-67
24623,45056,1:,-67
24630,45056,1:,-67
24631,45056,1:,-67
24632,45056,1:,-67
24639,45056,1:,-67
24640,45056,1:,-67
24641,45056,1:,-67
24648,45056,1:,-67
24649,45056,1:,-67
24650,45056,1:,-67
24657,45056,1:,-67
24658,45056,1:,-67
24659,45056,1:,-67
24666,45056,1:,-67
24667,45056,1:,-67
24668,45056,1:,-67
24675,45056,1:,-67
24676,45056,1:,-67
24677,45056,1:,-67
24684,45056,2:,-67
24685,45056,2:,-67
24686,45056,2:,-67
24693,45056,2:,-67
24694,45056,2:,-67
24695,45056,2:,-67
24702,45056,2:,-67
24703,45056,2:,-67
24704,45056,2:,-67
24711,45056,2:,-67
24712,45056,2:,-67
24713,45056,2:,-67
24720,45056,2:,-67
24721,45056,2:,-67
24722,45056,2:,-67
24729,45056,2:,-67
24730,45056,2:,-67
24731,45056,2:,-67
24738,45056,2:,-67
24739,45056,2:,-67
24740,45056,2:,-67
24747,45056,2:,-67
24748,45056,2:,-67
24749,45056,2:,-67
24756,45056,2:,-67
24757,45056,2:,-67
24758,45056,2:,-67
24765,45056,2:,-67
24766,45056,2:,-67
24767,45056,2:,-67
24774,45056,3:,-67
24775,45056,3:,-67
24776,45056,3:,-67
24783,45056,3:,-67
24784,45056,3:,-67
24785,45056,3:,-67
24792,45056,3:,-67
24793,45056,3:,-67
24794,45056,3:,-67
24801,45056,3:,-67
24802,45056,3:,-67
24803,45056,3:,-67
24810,45056,3:,-67
24811,45056,3:,-67
24812,45056,3:,-67
24819,45056,3:,-67
24820,45056,3:,-67
24821,45056,3:,-67
24828,45056,3:,-67
24829,45056,3:,-67
24830,45056,3:,-67
24837,45056,3:,-67
24838,45056,3:,-67
24839,45056,3:,-67
24846,45056,3:,-67
24847,45056,3:,-67
24848,45056,3:,-67
24855,45056,3:,-67
24856,45056,3:,-67
24857,45056,3:,-67
24864,45056,4:,-67
24865,45056,4:,-67
24866,45056,4:,-67
24873,45056,4:,-67
24874,45056,4:,-67
24875,45056,4:,-67
24882,45056,4:,-67
24883,45056,4:,-67
24884,45056,4:,-67
24891,45056,4:,-67
24892,45056,4:,-67
24893,45056,4:,-67
24900,45056,4:,-67
24901,45056,4:,-67
24902,45056,4:,-67
24909,45056,4:,-67
24910,45056,4:,-67
24911,45056,4:,-67
24918,45056,4:,-67
24919,45056,4:,-67
24920,45056,4:,-67
24927,45056,4:,-67
24928,45056,4:,-67
24929,45056,4:,-67
24936,45056,4:,-67
24937,45056,4:,-67
24938,45056,4:,-67
24945,45056,4:,-67
24946,45056,4:,-67
24947,45056,4:,-67
24954,45056,5:,-67
24955,45056,5:,-67
24956,45056,5:,-67
24963,45056,5:,-67
24964,45056,5:,-67
24965,45056,5:,-67
24972,45056,5:,-67
24973,45056,5:,-67
24974,45056,5:,-67
24981,45056,5:,-67
24982,45056,5:,-67
24983,45056,5:,-67
24990,45056,5:,-67
24991,45056,5:,-67
24992,45056,5:,-67
24999,45056,5:,-67
25000,45056,5:,-67
25001,45056,5:,-67
25008,45056,5:,-67
25009,45056,5:,-67
25010,45056,5:,-67
25017,45056,5:,-67
25018,45056,5:,-67
25019,45056,5:,-67
25026,45056,5:,-67
25027,45056,5:,-67
25028,45056,5:,-67
25035,45056,5:,-67
25036,45056,5:,-67
25037,45056,5:,-67
25044,45056,6:,-67
25045,45056,6:,-67
25046,45056,6:,-67
25053,45056,6:,-67
25054,45056,6:,-67
25055,45056,6:,-67
25062,45056,6:,-67
25063,45056,6:,-67
25064,45056,6:,-67
25071,45056,6:,-67
25072,45056,6:,-67
25073,45056,6:,-67
25080,45056,6:,-67
25081,45056,6:,-67
25082,45056,6:,-67
25089,45056,6:,-67
25090,45056,6:,-67
25091,45056,6:,-67
25098,45056,6:,-67
25099,45056,6:,-67
25100,45056,6:,-67
25107,45056,6:,-67
25108,45056,6:,-67
25109,45056,6:,-67
25116,45056,6:,-67
25117,45056,6:,-67
25118,45056,6:,-67
25125,45056,6:,-67
25126,45056,6:,-67
25127,45056,6:,-67
25134,45056,7:,-67
25135,45056,7:,-67
25136,45056,7:,-67
25143,45056,7:,-67
25144,45056,7:,-67
25145,45056,7:,-67
25152,45056,7:,-67
25153,45056,7:,-67
25154,45056,7:,-67
25161,45056,7:,-67
25162,45056,7:,-67
25163,45056,7:,-67
25170,45056,7:,-67
25171,45056,7:,-67
25172,45056,7:,-67
25179,45056,7:,-67
25180,45056,7:,-67
25181,45056,7:,-67
25188,45056,7:,-67
25189,45056,7:,-67
25190,45056,7:,-67
25197,45056,0:,-68
25198,45056,0:,-68
25199,45056,0:,-68
25206,45056,0:,-68
25207,45056,0:,-68
25208,45056,0:,-68
25215,45056,0:,-68
25216,45056,0:,-68
25217,45056,0:,-68
25224,45056,0:,-68
25225,45056,0:,-68
25226,45056,0:,-68
25233,45056,0:,-68
25234,45056,0:,-68
25235,45056,0:,-68
25242,45056,0:,-68
25243,45056,0:,-68
25244,45056,0:,-68
25251,45056,0:,-68
25252,45056,0:,-68
25253,45056,0:,-68
25260,45056,0:,-68
25261,45056,0:,-68
25262,45056,0:,-68
25269,45056,0:,-68
25270,45056,0:,-68
25271,45056,0:,-68
25278,45056,0:,-68
25279,45056,0:,-68
25280,45056,0:,-68
25287,45056,1:,-68
25288,45056,1:,-68
25289,45056,1:,-68
25296,45056,1:,-68
25297,45056,1:,-68
25298,45056,1:,-68
25305,45056,1:,-68
25306,45056,1:,-68
25307,45056,1:,-68
25314,45056,1:,-68
25315,45056,1:,-68
25316,45056,1:,-68
25323,45056,1:,-68
25324,45056,1:,-68
25325,45056,1:,-68
25332,45056,1:,-68
25333,45056,1:,-68
25334,45056,1:,-68
25341,45056,1:,-68
25342,45056,1:,-68
25343,45056,1:,-68
25350,45056,1:,-68
25351,45056,1:,-68
25352,45056,1:,-68
25359,45056,1:,-68
25360,45056,1:,-68
25361,45056,1:,-68
25368,45056,1:,-68
25369,45056,1:,-68
25370,45056,1:,-68
25377,45056,2:,-68
25378,45056,2:,-68
25379,45056,2:,-68
25386,45056,2:,-68
25387,45056,2:,-68
25388,45056,2:,-68
25395,45056,2:,-68
25396,45056,2:,-68
25397,45056,2:,-68
25404,45056,2:,-68
25405,45056,2:,-68
25406,45056,2:,-68
25413,45056,2:,-68
25414,45056,2:,-68
25415,45056,2:,-68
25422,45056,2:,-68
25423,45056,2:,-68
25424,45056,2:,-68
25431,45056,2:,-68
25432,45056,2:,-68
25433,45056,2:,-68
25440,45056,2:,-68
25441,45056,2:,-68
25442,45056,2:,-68
25449,45056,2:,-68
25450,45056,2:,-68
25451,45056,2:,-68
25458,45056,2:,-68
25459,45056,2:,-68
25460,45056,2:,-68
25467,45056,3:,-68
25468,45056,3:,-68
25469,45056,3:,-68
25476,45056,3:,-68
25477,45056,3:,-68
25478,45056,3:,-68
25485,45056,3:,-68
25486,45056,3:,-68
25487,45056,3:,-68
25494,45056,3:,-68
25495,45056,3:,-68
25496,45056,3:,-68
25503,45056,3:,-68
25504,45056,3:,-68
25505,45056,3:,-68
25512,45056,3:,-68
25513,45056,3:,-68
25514,45056,3:,-68
25521,45056,3:,-68
25522,45056,3:,-68
25523,45056,3:,-68
25530,45056,3:,-68
25531,45056,3:,-68
25532,45056,3:,-68
25539,45056,3:,-68
25540,45056,3:,-68
25541,45056,3:,-68
25548,45056,3:,-68
25549,45056,3:,-68
25550,45056,3:,-68
25557,45056,4:,-68
25558,45056,4:,-68
25559,45056,4:,-68
25566,45056,4:,-68
25567,45056,4:,-68
25568,45056,4:,-68
25575,45056,4:,-68
25576,45056,4:,-68
25577,45056,4:,-68
25584,45056,4:,-68
25585,45056,4:,-68
25586,45056,4:,-68
25593,45056,4:,-68
25594,45056,4:,-68
25595,45056,4:,-68
25602,45056,4:,-68
25603,45056,4:,-68
25604,45056,4:,-68
25611,45056,4:,-68
25612,45056,4:,-68
25613,45056,4:,-68
25620,45056,4:,-68
25621,45056,4:,-68
25622,45056,4:,-68
25629,45056,4:,-68
25630,45056,4:,-68
25631,45056,4:,-68
25638,45056,4:,-68
25639,45056,4:,-68
25640,45056,4:,-68
25647,45056,5:,-68
25648,45056,5:,-68
25649,45056,5:,-68
25656,45056,5:,-68
25657,45056,5:,-68
25658,45056,5:,-68
25665,45056,5:,-68
25666,45056,5:,-68
25667,45056,5:,-68
25674,45056,5:,-68
25675,45056,5:,-68
25676,45056,5:,-68
25683,45056,5:,-68
25684,45056,5:,-68
25685,45056,5:,-68
25692,45056,5:,-68
25693,45056,5:,-68
25694,45056,5:,-68
25701,45056,5:,-68
25702,45056,5:,-68
25703,45056,5:,-68
25710,45056,5:,-68
25711,45056,5:,-68
25712,45056,5:,-68
25719,45056,5:,-68
25720,45056,5:,-68
25721,45056,5:,-68
25728,45056,5:,-68
25729,45056,5:,-68
25730,45056,5:,-68
25737,45056,6:,-68
25738,45056,6:,-68
25739,45056,6:,-68
25746,45056,6:,-68
25747,45056,6:,-68
25748,45056,6:,-68
25755,45056,6:,-68
25756,45056,6:,-68
25757,45056,6:,-68
25764,45056,6:,-68
25765,45056,6:,-68
25766,45056,6:,-68
25773,45056,6:,-68
25774,45056,6:,-68
25775,45056,6:,-68
25782,45056,6:,-68
25783,45056,6:,-68
25784,45056,6:,-68
25791,45056,6:,-68
25792,45056,6:,-68
25793,45056,6:,-68
25800,45056,6:,-68
25801,45056,6:,-68
25802,45056,6:,-68
25809,45056,6:,-68
25810,45056,6:,-68
25811,45056,6:,-68
25818,45056,6:,-68
25819,45056,6:,-68
25820,45056,6:,-68
25827,45056,7:,-68
25828,45056,7:,-68
25829,45056,7:,-68
25836,45056,7:,-68
25837,45056,7:,-68
25838,45056,7:,-68
25845,45056,7:,-68
25846,45056,7:,-68
25847,45056,7:,-68
25854,45056,7:,-68
25855,45056,7:,-68
25856,45056,7:,-68
25863,45056,7:,-68
25864,45056,7:,-68
25865,45056,7:,-68
25872,45056,7:,-68
25873,45056,7:,-68
25874,45056,7:,-68
25881,45056,7:,-68
25882,45056,7:,-68
25883,45056,7:,-68
25890,45056,7:,-68
25891,45056,7:,-68
25892,45056,7:,-68
25899,45056,7:,-68
25900,45056,7:,-68
25901,45056,7:,-68
25908,45056,7:,-68
25909,45056,7:,-68
25910,45056,7:,-68
25917,45056,8:,-68
25918,45056,8:,-68
25919,45056,8:,-68
25926,45056,8:,-68
25927,45056,8:,-68
25928,45056,8:,-68
25935,45056,8:,-68
25936,45056,8:,-68
25937,45056,8:,-68
25944,45056,8:,-68
25945,45056,8:,-68
25946,45056,8:,-68
25953,45056,8:,-68
25954,45056,8:,-68
25955,45056,8:,-68
25962,45056,8:,-68
25963,45056,8:,-68
25964,45056,8:,-68
25971,45056,8:,-68
25972,45056,8:,-68
25973,45056,8:,-68
25980,45056,8:,-68
25981,45056,8:,-68
25982,45056,8:,-68
25989,45056,8:,-68
25990,45056,8:,-68
25991,45056,8:,-68
25998,45056,8:,-68
25999,45056,8:,-68
26000,45056,8:,-68
26007,45056,9:,-68
26008,45056,9:,-68
26009,45056,9:,-68
26016,45056,9:,-68
26017,45056,9:,-68
26018,45056,9:,-68
26025,45056,9:,-68
26026,45056,9:,-68
26027,45056,9:,-68
26034,45056,9:,-68
26035,45056,9:,-68
26036,45056,9:,-68
26043,45056,9:,-68
26044,45056,9:,-68
26045,45056,9:,-68
26052,45056,9:,-68
26053,45056,9:,-68
26054,45056,9:,-68
26061,45056,9:,-68
26062,45056,9:,-68
26063,45056,9:,-68
26070,45056,9:,-68
26071,45056,9:,-68
26072,45056,9:,-68
26079,45056,9:,-68
26080,45056,9:,-68
26081,45056,9:,-68
26088,45056,9:,-68
26089,45056,9:,-68
26090,45056,9:,-68
26097,45056,10:,-68
26098,45056,10:,-68
26099,45056,10:,-68
26106,45056,10:,-68
26107,45056,10:,-68
26108,45056,10:,-68
26115,45056,10:,-68
26116,45056,10:,-68
26117,45056,10:,-68
26124,45056,10:,-68
26125,45056,10:,-68
26126,45056,10:,-68
26133,45056,10:,-68
26134,45056,10:,-68
26135,45056,10:,-68
26142,45056,10:,-68
26143,45056,10:,-68
26144,45056,10:,-68
26151,45056,10:,-68
26152,45056,10:,-68
26153,45056,10:,-68
26160,45056,10:,-68
26161,45056,10:,-68
26162,45056,10:,-68
26169,45056,10:,-68
26170,45056,10:,-68
26171,45056,10:,-68
26178,45056,10:,-68
26179,45056,10:,-68
26180,45056,10:,-68
26187,45056,11:,-68
26188,45056,11:,-68
26189,45056,11:,-68
26196,45056,11:,-68
26197,45056,11:,-68
26198,45056,11:,-68
26205,45056,0:,-68
26206,45056,0:,-68
26207,45056,0:,-68
26214,45056,0:,-68
26215,45056,0:,-68
26216,45056,0:,-68
26223,45056,0:,-68
26224,45056,0:,-68
26225,45056,0:,-68
26232,45056,0:,-68
26233,45056,0:,-68
26234,45056,0:,-68
26241,45056,0:,-68
26242,45056,0:,-68
26243,45056,0:,-68
26250,45056,0:,-68
26251,45056,0:,-68
26252,45056,0:,-68
26259,45056,0:,-68
26260,45056,0:,-68
26261,45056,0:,-68
26268,45056,0:,-68
26269,45056,0:,-68
26270,45056,0:,-68
26277,45056,0:,-68
26278,45056,0:,-68
26279,45056,0:,-68
26286,45056,0:,-68
26287,45056,0:,-68
26288,45056,0:,-68
26295,45056,1:,-68
26296,45056,1:,-68
26297,45056,1:,-68
26304,45056,1:,-68
26305,45056,1:,-68
26306,45056,1:,-68
26313,45056,1:,-68
26314,45056,1:,-68
26315,45056,1:,-68
26322,45056,1:,-68
26323,45056,1:,-68
26324,45056,1:,-68
26331,45056,1:,-68
26332,45056,1:,-68
26333,45056,1:,-68
26340,45056,1:,-68
26341,45056,1:,-68
26342,45056,1:,-68
26349,45056,1:,-68
26350,45056,1:,-68
26351,45056,1:,-68
26358,45056,1:,-68
26359,45056,1:,-68
26360,45056,1:,-68
26367,45056,1:,-68
26368,45056,1:,-68
26369,45056,1:,-68
26376,45056,1:,-68
26377,45056,1:,-68
26378,45056,1:,-68
26385,45056,2:,-68
26386,45056,2:,-68
26387,45056,2:,-68
26394,45056,2:,-68
26395,45056,2:,-68
26396,45056,2:,-68
26403,45056,2:,-68
26404,45056,2:,-68
26405,45056,2:,-68
26412,45056,2:,-68
26413,45056,2:,-68
26414,45056,2:,-68
26421,45056,2:,-68
26422,45056,2:,-68
26423,45056,2:,-68
26430,45056,2:,-68
26431,45056,2:,-68
26432,45056,2:,-68
26439,45056,2:,-68
26440,45056,2:,-68
26441,45056,2:,-68
26448,45056,2:,-68
26449,45056,2:,-68
26450,45056,2:,-68
26457,45056,2:,-68
26458,45056,2:,-68
26459,45056,2:,-68
26466,45056,2:,-68
26467,45056,2:,-68
26468,45056,2:,-68
26475,45056,3:,-68
26476,45056,3:,-68
26477,45056,3:,-68
26484,45056,3:,-68
26485,45056,3:,-68
26486,45056,3:,-68
26493,45056,3:,-68
26494,45056,3:,-68
26495,45056,3:,-68
26502,45056,3:,-68
26503,45056,3:,-68
26504,45056,3:,-68
26511,45056,3:,-68
26512,45056,3:,-68
26513,45056,3:,-68
26520,45056,3:,-68
26521,45056,3:,-68
26522,45056,3:,-68
26529,45056,3:,-68
26530,45056,3:,-68
26531,45056,3:,-68
26538,45056,3:,-68
26539,45056,3:,-68
26540,45056,3:,-68
26547,45056,3:,-68
26548,45056,3:,-68
26549,45056,3:,-68
26556,45056,3:,-68
26557,45056,3:,-68
26558,45056,3:,-68
26565,45056,4:,-68
26566,45056,4:,-68
26567,45056,4:,-68
26574,45056,4:,-68
26575,45056,4:,-68
26576,45056,4:,-68
26583,45056,4:,-68
26584,45056,4:,-68
26585,45056,4:,-68
26592,45056,4:,-68
26593,45056,4:,-68
26594,45056,4:,-68
26601,45056,4:,-68
26602,45056,4:,-68
26603,45056,4:,-68
26610,45056,4:,-68
26611,45056,4:,-68
26612,45056,4:,-68
26619,45056,4:,-68
26620,45056,4:,-68
26621,45056,4:,-68
26628,45056,4:,-68
26629,45056,4:,-68
26630,45056,4:,-68
26637,45056,4:,-68
26638,45056,4:,-68
26639,45056,4:,-68
26646,45056,4:,-68
26647,45056,4:,-68
26648,45056,4:,-68
26655,45056,5:,-68
26656,45056,5:,-68
26657,45056,5:,-68
26664,45056,5:,-68
26665,45056,5:,-68
26666,45056,5:,-68
26673,45056,5:,-68
26674,45056,5:,-68
26675,45056,5:,-68
26682,45056,5:,-68
26683,45056,5:,-68
26684,45056,5:,-68
26691,45056,5:,-68
26692,45056,5:,-68
26693,45056,5:,-68
26700,45056,5:,-68
26701,45056,5:,-68
26702,45056,5:,-68
26709,45056,5:,-68
26710,45056,5:,-68
26711,45056,5:,-68
26718,45056,5:,-68
26719,45056,5:,-68
26720,45056,5:,-68
26727,45056,5:,-68
26728,45056,5:,-68
26729,45056,5:,-68
26736,45056,5:,-68
26737,45056,5:,-68
26738,45056,5:,-68
26745,45056,6:,-68
26746,45056,6:,-68
26747,45056,6:,-68
26754,45056,6:,-68
26755,45056,6:,-68
26756,45056,6:,-68
26763,45056,6:,-68
26764,45056,6:,-68
26765,45056,6:,-68
26772,45056,6:,-68
26773,45056,6:,-68
26774,45056,6:,-68
26781,45056,6:,-68
26782,45056,6:,-68
26783,45056,6:,-68
26790,45056,6:,-68
26791,45056,6:,-68
26792,45056,6:,-68
26799,45056,6:,-68
26800,45056,6:,-68
26801,45056,6:,-68
26808,45056,6:,-68
26809,45056,6:,-68
26810,45056,6:,-68
26817,45056,6:,-68
26818,45056,6:,-68
26819,45056,6:,-68
26826,45056,6:,-68
26827,45056,6:,-68
26828,45056,6:,-68
26835,45056,7:,-68
26836,45056,7:,-68
26837,45056,7:,-68
26844,45056,7:,-68
26845,45056,7:,-68
26846,45056,7:,-68
26853,45056,7:,-68
26854,45056,7:,-68
26855,45056,7:,-68
26862,45056,7:,-68
26863,45056,7:,-68
26864,45056,7:,-68
26871,45056,7:,-68
26872,45056,7:,-68
26873,45056,7:,-68
26880,45056,7:,-68
26881,45056,7:,-68
26882,45056,7:,-68
26889,45056,7:,-68
26890,45056,7:,-68
26891,45056,7:,-68
